customer_id,first_name,middle_name,last_name,suffix,email,phone,alternative_phone,address,city,state,zip_code,country,gender,birth_date,created_at,updated_at,is_active,customer_segment,lifetime_value,preferred_language,opt_in_email
CUST-497191-26A4,Laura,Alex,Bonilla,,fdunn@hotmail.com,338-238-0412x344,(413)477-7930x15169,3704 Harris Fork Apt. 187,Rhondahaven,NH,40947,USA,O,2050-01-01,2022-01-13 22:48:35,2026-06-02 23:12:14,0,Churn-Risk,8102.4099999999999,EN,0
CUST-497192-2685,Grace,Mary,Wolfe,,matthewjackson@gmail.com,495-809-1685,,870 Maria Via Apt. 217,East Kristinport,CA,90880,USA,O,1986-05-05,2022-05-27 13:00:20,2024-08-14 11:49:19,1,VIP,8044.8299999999999,ES,1
CUST-497193-E6DE,Kenneth,Eric,Hobbs,,corrupted_email.com,NOT_PROVIDED,,8135 Burke Mission Apt. 563,New Donna,DE,14034,USA,U,1992-02-03,2025-01-19 13:40:30,2025-04-01 19:57:19,0,New,2244.4200000000001,FR,0
CUST-497194-AA8B,Carrie,,Pratt,,,555.582.8491,,209 Lee Ville Apt. 210,North Heatherport,WI,000,USA,F,1945-01-22,2021-09-15 12:48:37,2022-03-09 19:28:05,N,New,5950.3199999999997,ZH,0
CUST-497195-ADE8,Brandon,Emily,Vargas,,matthew16@gmail.com,NOT_PROVIDED,576.592.4858,967 Nicholas Pines Apt. 513,New Kyle,AR,63610,USA,M,1776-07-04,2021-06-28 12:16:02,2022-07-07 17:33:56,0,Churn-Risk,5912.6300000000001,FR,0
CUST-497196-6930,Lori,ANGELA,,,cjones@gmail.com,(302)338-9291x949,362-711-2357x00284,547 Smith Harbors Suite 871,Lake Howardberg,CT,30886,USA,O,1986-05-19,2024-10-12 08:28:24,2025-01-29 08:23:16,TRUE,Churn-Risk,2350.2600000000002,FR,0
CUST-497197-9570,Evan,sarah,Hill,,stricklandanthony@hotmail.com,830-547-4579,,45911 Rodriguez Wells Suite 148,Petersonview,WI,02194,USA,O,,2024-02-09 02:20:22,2024-11-16 14:44:16,0,Churn-Risk,1148.4300000000001,ES,0
CUST-497198-F238,Ian,Kenneth,Smith,,,(317)205-7521x61893,,530 Carlos Key Suite 802,Wrightburgh,MH,65224,USA,M,1998-08-28,2025-04-09 10:35:44,2026-02-25 14:44:23,0,Churn-Risk,9574.4699999999993,EN,1
CUST-497199-C8E0,Samuel,,Chaney,,jared01@yahoo.com,245.860.9729x16960,,0637 Pena Dam,Keithview,AR,97114,USA,U,1993-09-08,2022-08-09 10:06:07,2026-02-03 04:48:43,1,New,71.730000000000004,ZH,0
CUST-497200-9FEA,Christian,NONE,Wilson,,corrupted_email.com,(905)853-1437x540,000-000-0000,998 Miller Parkway,Andersonton,UT,80927,USA,O,1951-03-18,2022-10-25 19:58:36,0000-00-00,0,New,7185.3000000000002,ZH,0
CUST-497201-C3FB,Gordon,Michelle,Henry,,johncooper@yahoo.com,001-280-278-2550,202-286-6199,525 Williams Ridge Apt. 043,Ramirezfurt,MA,28143,USA,M,1979-08-18,2021-08-14 20:49:08,2022-06-04 18:16:01,1,New,1306.6400000000001,FR,1
CUST-497202-7BC3,Kimberly,   Jeffrey   ,Odonnell,,xlee@yahoo.com,(981)459-9650x9008,99999,554 Bowman Motorway,Port Jodiburgh,NY,87514,USA,O,2000-06-23,2025-02-18 19:04:49,2025-12-21 14:01:57,0,Churn-Risk,6826.8000000000002,EN,0
CUST-497203-F2E7,Heather,,,,smithgabrielle@gmail.com,,001-787-805-3806,028 Craig Land Apt. 922,Williamsstad,CA,04112,USA,F,1970-10-06,2022-03-08 15:57:33,2024-01-31 23:02:08,1,Regular,9982.2000000000007,ES,TRUE
CUST-497204-3587,Michael,Carolyn,Sanders,III,,(761)258-1335,,302 Crawford Courts,Jadeborough,IN,81632,USA,U,1973-01-21,2022-10-05 21:25:00,2025-11-24 20:15:45,0,New,1573.0999999999999,ES,0
CUST-497205-2376,Joyce,MIRANDA,Davies,,rjimenez@yahoo.com,(799)531-1215,,6887 Odonnell Lodge,Gonzalezfurt,MN,47909,USA,U,1941-07-15,2021-11-18 01:18:48,0000-00-00,1,VIP,1231.1199999999999,ZH,1
CUST-497206-2AD2,Cheryl,Kimberly,,,nicole20@gmail.com,99999,,1806 Larson Lodge,Jeffreytown,PW,35558,USA,O,1984-07-22,2022-08-02 06:04:14,2025-02-15 10:43:49,0,VIP,5459.6800000000003,ZH,1
CUST-497207-7D19,David,,Stewart,,umiller@yahoo.com,474.672.1933x26140,,56653 Daniel Lodge,Port Suzannemouth,MD,17904,USA,M,1941-07-01,2023-07-04 20:59:58,2026-01-05 18:53:14,0,Churn-Risk,4887.9899999999998,ZH,1
CUST-497208-D14D,Luis,Andrew,Cisneros,Jr.,kbennett@hotmail.com,+1-567-704-0229x51971,,681 Patricia Union,South Stephen,DE,80092,USA,U,1984-11-25,2024-08-01 12:30:32,2026-06-20 23:50:25,1,VIP,197.15000000000001,ES,0
CUST-497209-CDF5,Nicholas,Christina,Velazquez,,olindsey@hotmail.com,(556)844-9207,,141 Kevin Circles Suite 936,Arnoldport,OK,88636,USA,U,2002-05-28,2023-03-04 14:17:36,2024-09-20 08:01:49,1,VIP,-150.75,EN,0
CUST-497210-5417,Ricky,,Richardson,III,corrupted_email.com,277-542-0054,001-569-738-8947,28892 Emily Road Apt. 095,North Kaylaton,SD,ABCDE,USA,U,1960-07-14,2024-04-30 19:19:30,2025-09-13 23:37:55,1,VIP,1679.7,EN,0
CUST-497211-E501,Dalton,Leslie,Baxter,,timothyknight@gmail.com,435.573.9161,,3244 Adams Greens,West Maryside,AR,30595,USA,U,,2023-10-06 09:17:31,2025-08-17 19:16:26,0,New,7306.46,EN,0
CUST-497212-EEEF,   Martha   ,Michael,,,glendamoses@hotmail.com,858.915.1976x9377,,07406 Ortiz Crossing,North Marcusburgh,TX,ABCDE,USA,U,1950-05-28,2022-10-15 11:42:16,2023-09-28 06:48:15,0,Churn-Risk,,EN,0
CUST-497213-CE53,Ruth,,Cook,,moniquedavis@hotmail.com,(471)697-7304x49300,,4531 Kelly Mountains Apt. 707,Markmouth,WY,90500,USA,F,1942-02-16,2023-02-10 14:30:03,1776-07-04,1,VIP,584.92999999999995,ZH,1
CUST-497214-7BE8,Kelli,,Jackson,,ucox@yahoo.com,99999,972.680.8736,7163 Kline Prairie Apt. 942,New Anthony,FL,96444,USA,F,1969-12-21,2021-08-15 01:34:08,2023-06-09 02:08:55,Y,New,4889.75,ES,1
CUST-497215-B5FC,Debra,Ian,   Pugh   ,Sr.,james96@gmail.com,000-000-0000,,380 Suarez Fort,East Crystalshire,OK,40670,USA,U,1943-07-18,2024-03-04 05:34:49,2025-04-01 00:14:09,1,Churn-Risk,5978.6599999999999,ZH,0
CUST-497216-4866,Lisa,Gregory,Lane,,annajohnson@gmail.com,+1-461-485-5269x7948,,078 Christine Fords Suite 604,Perryborough,RI,31061,USA,O,,2022-08-07 10:00:13,2024-10-26 14:13:48,1,VIP,5002.9899999999998,FR,0
CUST-497217-ECCA,   Charlotte   ,David,   Garcia   ,,jason32@gmail.com.csv,526-517-9804x833,,6057 Wood Mountain Apt. 258,North David,MP,73290,USA,O,1968-11-20,2023-08-11 07:36:31,2025-01-27 06:12:15,1,New,8931.0499999999993,FR,1
CUST-497218-041D,Jaime,maria,Morton,,huffmanjacob@hotmail.com,4113249128,,8432 Turner Crescent,Port Taylor,OR,61637,USA,O,1970-09-10,2024-11-21 00:40:54,2025-04-10 12:44:37,FALSE,New,5730.3100000000004,FR,1
CUST-497219-153C,Kelly,,Benton,,kberg@hotmail.com.csv,+1-354-604-6507,,56772 Cook Springs Suite 449,Michaelton,NE,53948,USA,U,1946-10-26,2024-09-22 08:13:05,1776-07-04,1,Churn-Risk,6202.4399999999996,ZH,1
CUST-497220-4F61,Tiffany,,,,belljustin@hotmail.com,3883720233,726.325.3978x76583,74072 Jennifer Islands Suite 315,East Matthew,WI,27842,USA,O,1776-07-04,2023-06-18 05:37:51,2024-06-09 23:05:25,1,VIP,-150.75,ZH,0
CUST-497221-C9FB,Sheila,,   Scott   ,Jr.,monica63@gmail.com,NOT_PROVIDED,(704)777-7328x49212,3630 Collins Glens Suite 715,West Lee,IL,88794,USA,O,2050-01-01,2023-12-26 14:45:49,2026-06-20 23:01:43,0,New,1936.75,ES,FALSE
CUST-497222-C82B,Jill,Susan,HUNTER,,krivera@yahoo.com,(668)251-2700x159,,202 Kimberly River Suite 414,South Karen,VT,04571,USA,O,1776-07-04,2022-08-17 04:34:07,2023-04-13 23:27:35,1,Churn-Risk,9153.3099999999995,ZH,0
CUST-497223-BA8B,David,,Ramirez,,sbrooks@gmail.com,(322)315-5573x6307,,78376 Barnett Summit,North Eugene,ID,16292,USA,U,1979-03-14,2024-11-25 21:09:47,2025-12-17 08:39:54,1,Regular,8247.8600000000006,EN,Y
CUST-497224-E850,Shawn,,Duffy,,michelle01@gmail.com,627-998-0716x12832,NOT_PROVIDED,119 Ibarra Point Suite 428,South John,NH,34052,USA,M,2001-09-27,2024-05-17 23:03:30,2024-08-23 09:12:48,0,New,6822.71,ZH,0
CUST-497225-24D8,Stephanie,Michelle,Alexander,,karengreen@hotmail.com,001-949-282-1911x6968,001-758-977-8203x8666,464 Ellison Radial,North Jonathanton,NE,24358,USA,F,2006-02-27,2024-02-25 10:26:33,2025-03-03 14:56:31,0,New,2018.23,ES,1
CUST-497226-331C,Michael,,Davis,,cherylfoster@hotmail.com,000-000-0000,,90543 Bright Mill,Lake Rhonda,NE,20523,USA,U,1961-12-22,2022-02-15 18:17:25,2026-03-30 12:54:41,0,New,7528.1499999999996,FR,1
CUST-497227-6EB8,   Brooke   ,,Bennett,,ssmith@gmail.com,,,179 Smith Union Suite 556,West Jenniferhaven,IL,39161,USA,O,1978-04-09,2021-10-25 18:19:29,2025-03-26 07:33:43,0,Churn-Risk,"1,450.00$",ZH,1
CUST-497228-3737,Danielle,David,fernandez,,annguzman@hotmail.com,(708)662-0224x64733,,96402 Kristen Union,East Douglas,CA,77179,USA,F,,2024-08-18 17:43:49,2026-05-06 18:41:18,1,VIP,1660.54,EN,1
CUST-497229-BFE9,   Benjamin   ,,Lewis,,bgonzalez@yahoo.com,648.242.1598,,59287 Lauren Ramp,East Benjamin,OK,89328,USA,O,1991-11-11,2021-12-14 20:50:35,2025-02-27 14:32:37,0,Churn-Risk,3032.54,ES,1
CUST-497230-7D7E,Amy,NONE,Anderson,,iparker@hotmail.com.csv,(309)223-3756,+1-706-266-8753x405,239 Jasmine Lodge,Port Gregoryshire,VI,99999999999,USA,F,2005-01-20,2024-02-12 15:12:50,2025-11-15 02:20:13,1,Churn-Risk,869.00999999999999,EN,1
CUST-497231-7B7A,John,Michelle,Summers,,davery@hotmail.com,843.613.3047x098,,96349 Fischer Lock,Port Mark,AZ,88290,USA,U,1776-07-04,2025-03-20 12:04:21,2025-06-07 07:02:07,0,Churn-Risk,,EN,0
CUST-497232-69E8,Brittany,Nicole,Alvarado,,kelseyrichmond@hotmail.com,+1-852-761-5892x635,,90327 Mueller Ports Suite 349,Beckville,FM,30773,USA,F,1970-05-31,2021-07-05 16:21:27,2022-02-09 13:40:02,Y,Regular,8366.1499999999996,ZH,1
CUST-497233-1FB4,Jessica,Janet,Roach,,,+1-989-420-2876,,8433 Monica Loaf Apt. 888,Mendozaport,AZ,52510,USA,O,1963-03-29,2023-07-07 17:04:33,2026-03-05 17:10:40,1,Regular,5227.9099999999999,FR,0
CUST-497234-9D1B,DAVID,Henry,Davila,,jenniferpage@gmail.com,001-436-233-1210x1754,NOT_PROVIDED,4184 Beltran Alley,Knoxmouth,ND,39611,USA,M,1957-09-05,2024-11-05 20:48:54,2025-01-16 05:17:57,FALSE,Churn-Risk,3972.8000000000002,ZH,1
CUST-497235-98B0,Louis,David,Mack,,clara@hotmail.com.csv,(709)437-5211,,55616 Wood Lake Suite 636,Johnmouth,GA,07732,USA,O,0000-00-00,2024-04-20 08:16:17,2025-09-13 12:21:12,0,Churn-Risk,6615.9499999999998,ZH,1
CUST-497236-F5BF,Kathryn,Bruce,Payne,,oconnorjoel@hotmail.com,000-000-0000,283.698.5266,3056 David Divide Apt. 940,South Elizabethhaven,WA,04797,USA,F,0000-00-00,2024-03-17 04:28:23,2024-12-05 06:01:16,1,New,"1,450.00$",FR,1
CUST-497237-E6E1,Brian,,Cohen,Jr.,corrupted_email.com,+1-562-664-0232x95180,,7374 Tucker Stravenue Apt. 947,Port Mark,VA, ,USA,M,1971-08-23,2024-04-10 01:44:53,2024-11-03 08:56:31,0,Regular,"1,450.00$",ZH,0
CUST-497238-2067,Tyler,Derrick,Cox,,murphytonya@yahoo.com,673-623-4754,,962 Mullen Mission Apt. 097,Frankshire,KS,38833,USA,O,1943-01-28,2022-12-26 04:15:50,2024-07-26 02:00:06,1,Regular,,ES,0
CUST-497239-DEC1,STEPHEN,SHIRLEY,HARVEY,,andrewharris@yahoo.com.csv,345.281.5850x126,,8776 Paula Street,New Wesleymouth,KY,46904,USA,U,2002-09-22,2021-11-23 16:36:12,2023-09-15 01:47:38,1,New,7449.8699999999999,FR,1
CUST-497240-C3A1,Ronald,,Hatfield,,wrighttrevor@hotmail.com,(962)551-5295x52817,869-533-5807x7176,176 Laura Fall Apt. 072,West Lauraton,GU,65297,USA,O,1936-09-23,2023-12-19 14:05:37,2024-07-10 02:35:39,1,Regular,6759.3699999999999,ZH,0
CUST-497241-50B9,Dana,Marcus,Rios,,ricardokeller@gmail.com,NOT_PROVIDED,,183 Anna Common Suite 246,Michaeltown,KY,63202,USA,F,1965-01-24,2025-03-11 23:12:07,2025-10-08 06:46:36,1,VIP,2259.6199999999999,ZH,1
CUST-497242-B03F,Kayla,Nicholas,sullivan,,ellisjason@yahoo.com,+1-805-563-6015,001-823-442-2315x0296,75423 Diana Curve,Elijahview,AK,92891,USA,F,1967-12-26,2023-07-05 20:02:12,,1,New,1553.3699999999999,EN,1
CUST-497243-DC00,Betty,Michael,Burgess,Jr.,taylorrachel@yahoo.com,001-746-401-8742,,5781 Gibson Plains Suite 850,Andrewport,MS,51893,USA,F,1993-09-13,2024-12-03 19:02:45,2025-08-14 10:30:11,1,New,7169.7399999999998,ES,0
CUST-497244-9270,Nicole,Chelsea,Reed,,corrupted_email.com,(474)564-6792x5777,613-239-3995,1015 Robinson Turnpike,Santiagostad,AS,57257,USA,U,2002-09-30,2024-11-28 19:15:53,2025-08-01 20:51:20,0,New,8581.5400000000009,FR,1
CUST-497245-F8A6,Daniel,,MIRANDA,,,9638083954,,91897 Patrick Mountains,Irwinshire,FM,42493,USA,O,1961-01-22,2022-05-06 00:20:16,,0,Churn-Risk,4379.0799999999999,ES,1
CUST-497246-118E,William,Ashley,Ferguson,,bobby95@yahoo.com,883-901-1679x30051,2785131224,76613 Weiss Plains,West Francis,KY,68624,USA,U,1960-03-28,2023-01-19 08:40:42,2025-07-16 15:58:13,0,New,2534.54,ZH,0
CUST-497247-A505,Alexander,Allison,Harrington,,melissa91@yahoo.com,695-622-6646x9276,,673 Tristan Route,South Stephen,GA,17939,USA,O,1938-01-26,2022-05-27 22:42:24,2026-03-11 04:12:49,0,Regular,5469.2200000000003,ZH,0
CUST-497248-1521,Richard,Rita,Kim,,nolanjodi@gmail.com,+1-563-958-0726x5361,,572 Walters Junction,South Timothy,AK,30145,USA,U,1960-09-22,2024-12-25 03:10:28,1776-07-04,1,Regular,7421.5299999999997,ZH,1
CUST-497249-A3CA,Donna,,Taylor,,christopher92@yahoo.com,000-000-0000,,4832 Lindsey Haven Apt. 975,Millerchester,MP,26026,USA,F,1969-11-11,2024-08-14 17:19:06,2025-01-30 12:25:53,0,New,9884.4500000000007,EN,0
CUST-497250-6D9D,carrie,,Ray,III,melinda70@hotmail.com,001-548-606-1860x92493,+1-853-451-7848x1909,57251 Stewart Walks Apt. 883,East Eddiemouth,ME,67083,USA,O,1941-02-08,2025-06-02 09:56:14,2026-02-23 05:23:51,0,VIP,NaN,ZH,1
CUST-497251-4B13,Jennifer,Jackie,Clark,,cainkurt@gmail.com.csv,+1-621-374-7605x7370,,6219 Bradford Cliffs Apt. 150,South Kimberlyborough,OK,000,USA,F,2004-11-18,2024-11-29 00:07:31,1776-07-04,1,Churn-Risk,2053.54,FR,0
CUST-497252-D7E6,Stephanie,Philip,Brown,,jack22@gmail.com,NOT_PROVIDED,,12027 Daniel Field Apt. 705,New Tylerberg,MS,20065,USA,F,1983-04-13,2022-07-22 09:08:50,2024-01-31 15:02:19,1,Regular,8562.2700000000004,ES,1
CUST-497253-767D,ASHLEY,Robert,Ward,,kblack@yahoo.com,+1-787-700-8338x5914,,6132 Oliver Pass Apt. 449,Port Steven,NY,13477,USA,O,1954-09-07,2025-06-16 06:45:16,2025-08-13 09:13:18,FALSE,VIP,321.49000000000001,ES,1
CUST-497254-F6B1,Shelby,Ashley,Robinson,,corrupted_email.com,000-000-0000,,1945 Hanna Trail,South Staceyside,PW,02217,USA,F,1983-03-20,2021-10-19 19:14:25,2025-02-12 13:01:36,1,VIP,225.41,FR,0
CUST-497255-9598,Lawrence,Melissa,Roberts,,gregory86@gmail.com,721.754.9663,NOT_PROVIDED,1487 Anthony Lane,Morrisside,OR,04893,USA,M,1998-10-11,2023-07-19 12:46:06,2025-01-26 19:16:58,1,Churn-Risk,7320.1000000000004,EN,0
CUST-497256-ECCD,Richard,Robert,Rodriguez,,barrerajohn@gmail.com,001-718-746-8461,001-640-697-5074x1447,06050 Kristina Via Apt. 807,West Victorberg,CO,75481,USA,U,2007-01-28,2025-06-01 16:45:54,2026-05-08 01:26:07,0,New,550.26999999999998,FR,0
CUST-497257-0F04,Samuel,Richard,Rodriguez,,brent98@hotmail.com,392.229.0127x385,+1-821-568-8856x577,951 Lester Manors Apt. 368,Jessicatown,LA,55902,USA,M,1956-01-11,2021-10-29 09:39:17,2026-02-01 03:16:50,1,VIP,6374.0500000000002,ES,N
CUST-497258-885B,Thomas,Jacob,Wright,,richardrodriguez@gmail.com.csv,322.992.8355,,4662 Rhonda Heights Suite 137,West Jasmine,MI,85363,USA,U,1988-11-19,2023-01-25 22:58:17,2025-02-02 02:12:28,1,New,2480.4400000000001,FR,N
CUST-497259-9C87,Benjamin,Alexis,Flynn,,,+1-436-491-0179x473,,0067 Justin Shoals Apt. 272,South Evan,PW,99562,USA,M,1941-09-13,2024-10-15 19:54:35,2026-03-30 14:13:56,0,New,918.25,ZH,0
CUST-497260-5955,Madison,Kevin,Byrd,,edward74@hotmail.com,790-638-6817x296,,44955 Erin View,South Jennifer,NV,09122,USA,U,1985-09-05,2021-12-18 22:23:38,2023-08-14 13:18:18,0,VIP,5171.5600000000004,ES,1
CUST-497261-BA6A,george,Gina,Mendez,,nmartinez@hotmail.com,(610)832-8446x15902,(208)957-3955x3518,807 Kimberly Spring Apt. 763,Blackview,PA,28067,USA,U,1995-08-23,2024-03-25 18:06:25,2025-05-18 23:07:37,1,Regular,9634.0799999999999,ZH,1
CUST-497262-636E,Marissa,Scott,Cooper,,joseph98@hotmail.com,+1-431-907-3187x077,545.951.7315x271,130 Simon Lake Apt. 268,Port Amandaside,FL,50445,USA,F,1986-05-13,2021-08-02 05:42:35,2024-05-01 11:46:35,FALSE,New,8264.0300000000007,ES,0
CUST-497263-3B2C,Jason,Nicholas,Cardenas,,iallen@hotmail.com,523-347-8827x129,+1-663-554-5886x619,471 Terry Mission,Lake Brittanyland,RI,90374,USA,O,1990-11-27,2023-10-19 22:24:43,2025-05-24 04:19:20,1,VIP,1698.99,FR,0
CUST-497264-C6B2,Jennifer,,Bond,,sheriallen@gmail.com,+1-937-655-9537x0308,+1-604-753-4852x4202,0752 Hernandez Estates Apt. 054,East Sandramouth,WV,86904,USA,F,1990-05-16,2022-04-27 19:41:40,2025-06-17 15:08:31,N,New,37.049999999999997,ZH,0
CUST-497265-241A,JOSHUA,,Macias,,,389.295.5472x013,,6508 Romero Port Suite 154,Port Robert,IL,51680,USA,M,1971-12-28,2023-08-15 23:54:29,2025-10-30 15:28:05,1,Churn-Risk,3065.3899999999999,EN,FALSE
CUST-497266-EED1,Danny,,RODRIGUEZ,,vanessayates@yahoo.com,775.590.8095,,160 Katie Plains Suite 032,Port Ashleymouth,ID,02267,USA,O,1968-08-24,2024-08-11 06:44:59,,TRUE,VIP,2032.1500000000001,EN,1
CUST-497267-AD41,Gordon,Nicole,   Pennington   ,,lisa31@yahoo.com,(262)804-7412x96248,,960 Krystal Alley,Elizabethstad,UT,30140,USA,M,1967-03-26,2024-09-19 19:59:57,2025-11-06 00:04:43,0,VIP,9565.75,EN,0
CUST-497268-260F,Tara,,Macdonald,,amandagray@gmail.com,577-270-2454,,5175 Nancy Light Suite 173,Jonesbury,GA,07617,USA,O,1956-11-26,2022-08-30 09:50:19,2025-11-10 08:01:55,1,Regular,7528.0799999999999,EN,0
CUST-497269-5E9D,David,Ana,,,kthomas@yahoo.com.csv,001-457-248-3297x8450,510-698-2397x7842,22063 Stevens Knolls Suite 877,Turnerborough,LA,37387,USA,O,1986-09-25,2021-07-27 07:16:36,2024-06-16 01:23:08,1,Churn-Risk,4124.9300000000003,ES,0
CUST-497270-92E1,Lori,Ann,rios,,victoria76@yahoo.com,(201)738-8482,675-239-8350x73623,0418 Douglas Stream Suite 247,Kimmouth,WA,94879,USA,O,1973-09-15,2024-06-26 09:52:30,2025-07-19 21:58:08,1,New,6890.71,ZH,1
CUST-497271-67BA,Joan,Brian,Knox,,tiffany33@hotmail.com,+1-530-363-0467x778,735-397-5653x020,88721 Kevin Parkway Apt. 801,South Kristina,KY,000,USA,F,1776-07-04,2021-08-26 02:40:17,2025-08-13 20:43:27,0,New,1203.0999999999999,ES,1
CUST-497272-D829,Jamie,Juan,Wall,,fwhite@gmail.com,+1-849-218-6060x8765,,9263 Alexander Corner,Hamiltonton,ID,26399,USA,U,1977-06-18,2024-10-26 16:23:26,2026-05-22 05:49:53,1,Churn-Risk,9437.9899999999998,EN,0
CUST-497273-6498,Robert,Deborah,Wolf,,christopher91@hotmail.com,(491)518-0482x1380,,335 Courtney Union,Lewismouth,KS,15861,USA,M,,2021-12-26 14:09:41,2025-06-21 08:35:28,1,Churn-Risk,5587.4899999999998,FR,1
CUST-497274-2EC9,Emma,Matthew,Gomez,,corrupted_email.com,631.475.6583x6125,(263)903-5456,882 Swanson Pine Apt. 639,South Thomasside,WY,55108,USA,F,1952-12-24,2023-07-06 00:15:10,2024-11-26 15:45:21,1,Churn-Risk,8911.6200000000008,ZH,0
CUST-497275-57CF,Richard,Karen,Marshall,,angela99@yahoo.com,(705)312-9895,,11755 Robin Heights Apt. 266,Carrollshire,AS,86609,USA,O,1992-12-30,2021-10-03 02:08:26,2025-06-11 07:34:17,1,Churn-Risk,9760.7299999999996,ES,1
CUST-497276-B439,Meredith,Natalie,   Thompson   ,,smithjamie@gmail.com,(997)499-8662x0764,290-528-9239x34566,9987 Shawn Park Apt. 218,Floresfort,SD,90927,USA,U,1941-01-07,2021-12-22 11:22:45,2025-12-26 01:53:57,0,VIP,7463.71,FR,0
CUST-497277-4D22,Maurice,Katherine,Gomez,,sandra68@yahoo.com,(922)773-0059x082,99999,76734 Lindsey Flats,New Cindyborough,OH,29101,USA,O,1776-07-04,2023-11-16 15:40:09,2024-08-04 02:18:01,TRUE,Churn-Risk,5888.8800000000001,ES,1
CUST-497278-0481,   Larry   ,Tina,Patel,,,+1-979-844-8273x43824,,99169 Samuel Ways,East Bridgetland,IA,99999999999,USA,O,1971-01-28,2023-08-21 00:11:57,2026-01-19 02:00:42,0,VIP,4886.3299999999999,FR,0
CUST-497279-7A89,Derek,,Crawford,,willisshari@gmail.com,662.877.9075x747,+1-809-428-4038x8459,02200 Philip Union Apt. 822,Smithview,WY,99999999999,USA,U,1937-03-12,2023-09-04 23:20:33,2024-12-23 10:29:14,0,Regular,2769.0599999999999,ES,0
CUST-497280-6500,Donna,none,Hernandez,,singhandrea@gmail.com.csv,(995)991-7620,710-882-0872,28020 Jones Orchard,Penamouth,NJ,47029,USA,O,1982-01-03,2025-02-08 20:15:27,0000-00-00,0,Regular,7697.6899999999996,ZH,0
CUST-497281-E264,Wendy,Christina,Conner,,corrupted_email.com,750.772.9372x3380,,30473 Campbell Manor Apt. 918,New Latoyamouth,NJ,90033,USA,U,1958-04-30,2025-02-21 20:08:37,2025-10-01 13:54:56,1,New,9828.0100000000002,FR,1
CUST-497282-B5D4,Jessica,NONE,Hartman,,bakergloria@yahoo.com,001-616-838-0821x60972,380-642-7790,863 Colin Mountains,East Johnhaven,PR,000,USA,F,1975-01-26,2023-09-29 20:19:17,2025-12-24 05:07:51,0,Regular,4433.1199999999999,ZH,TRUE
CUST-497283-6529,Anthony,,   Ellis   ,,mary56@gmail.com,+1-378-504-5241x43133,,4335 Laura Mission,Ericshire,SD,25729,USA,O,1998-05-01,2024-06-19 05:00:00,2024-09-12 06:39:26,0,Churn-Risk,7928.3999999999996,EN,0
CUST-497284-FF16,Jennifer,Amanda,miller,,thompsonteresa@hotmail.com,883-628-9345x017,,461 Richard Causeway Suite 469,East William,AZ,65274,USA,F,1956-10-31,2022-12-30 10:16:19,2023-09-30 05:13:19,0,New,6955.3400000000001,ZH,1
CUST-497285-B4B7,Alejandra,Kristopher,Nielsen,,johnsonphillip@yahoo.com,996-929-3621x997,(558)701-6250x36784,16094 Smith Union Apt. 728,Morenoview,DE,31182,USA,O,1776-07-04,2021-09-25 22:56:14,2023-09-11 17:21:47,1,VIP,,FR,1
CUST-497286-CE5F,Lisa,Wanda,Gonzalez,Sr.,joshuahood@yahoo.com,977.900.2296x659,,95845 Sanford Route Suite 703,South Christinastad,MN,21597,USA,F,1937-12-23,2023-12-11 16:24:31,2024-06-20 22:31:04,1,Churn-Risk,6020.4399999999996,ES,1
CUST-497287-E905,Melanie,   Christopher   ,Williams,,corrupted_email.com,+1-878-680-5184x605,343.786.0575,4252 Nancy Cove,Port Jonathonton,MS,09746,USA,F,1984-10-14,2024-11-09 04:35:37,2025-10-05 10:43:25,0,Churn-Risk,3493.3600000000001,ZH,0
CUST-497288-F15D,Robert,Duane,Bell,,,001-714-287-0745,000-000-0000,5083 Johnny Ville,Hawkinsside,VI,59371,USA,U,1972-01-24,2022-12-09 00:30:41,2026-01-11 05:20:04,1,New,8504.9500000000007,ES,1
CUST-497289-28E1,Melinda,,Wang,,lori46@hotmail.com,577-293-7567x5035,,8453 Lee Ford Apt. 554,Jonmouth,PR,55723,USA,F,1966-09-19,2023-07-18 03:49:10,2025-08-19 23:51:46,1,Churn-Risk,-150.75,ES,TRUE
CUST-497290-FBAE,Ashley,,Maynard,,bclark@yahoo.com,001-441-524-8924x46570,,9001 Good Trace,Kathyport,GU,77761,USA,F,1997-11-08,2025-01-07 22:51:17,2025-03-27 12:02:11,0,VIP,5175.1700000000001,ZH,0
CUST-497291-6783,Destiny,Randall,Mclaughlin,,corrupted_email.com,001-587-576-4650x291,,12064 Amy Lock Apt. 603,Clarkview,AL,79084,USA,U,2050-01-01,2023-11-17 14:46:00,2024-10-23 08:59:32,0,VIP,8780.7299999999996,ES,1
CUST-497292-7913,Carla,Melissa,Warren,,tinacook@gmail.com,+1-706-948-6955x0755,NOT_PROVIDED,46173 David Mountain,Nicolemouth,WV,73526,USA,U,1964-01-27,2021-11-06 02:55:10,2022-07-01 10:10:15,1,New,3902.3899999999999,EN,N
CUST-497293-CA4C,   Alice   ,Melissa,Strickland,,harveydonald@gmail.com,217-363-5854,,463 Sharon Spurs,Michaelport,OK,86644,USA,F,1980-08-31,2023-01-15 08:01:20,2024-09-18 01:33:53,1,VIP,5045.54,ES,1
